Feature,Importance
UNIVERSITY_UNIVERSIDAD DE CARTAGENA-CARTAGENA,0.0004275588300262278
EDU_FATHER_Incomplete technical or technological,0.0004123148172007831
UNIVERSITY_CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA-BOGOTÁ D.C.,0.00040201494598257734
"UNIVERSITY_UNIVERSIDAD TECNOLOGICA DEL CHOCO""DIEGO LUIS CORDOBA""-QUIBDO",0.0003941717448580255
UNIVERSITY_UNIVERSIDAD NACIONAL DE COLOMBIA-MANIZALES,0.0003781182324203083
UNIVERSITY_UNIVERSIDAD COOPERATIVA DE COLOMBIA-MEDELLIN,0.00037521411044865734
UNIVERSITY_UNIVERSIDAD DE ANTIOQUIA-MEDELLIN,0.00036801517054998903
UNIVERSITY_UNIVERSIDAD POPULAR DEL CESAR-VALLEDUPAR,0.0003662688243389393
UNIVERSITY_UNIVERSIDAD DEL SINÚ 'Elías Bechara Zainúm' - UNISINÚ-CARTAGENA,0.00036034965457566634
UNIVERSITY_UNIVERSIDAD SANTO TOMAS-BOGOTÁ D.C.,0.00034681040921164593
UNIVERSITY_UNIVERSIDAD PONTIFICIA BOLIVARIANA-BUCARAMANGA,0.00034573602581889593
"UNIVERSITY_CORPORACION UNIVERSITARIA DE INVESTIGACION Y DESARROLLO -""UDI""-BUCARAMANGA",0.00034154907469592004
UNIVERSITY_PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.,0.00034041483988738987
UNIVERSITY_UNIVERSIDAD LIBRE-CUCUTA,0.00033898804550697696
REVENUE_less than 1 LMMW,0.00032687733482628144
UNIVERSITY_UNIVERSIDAD CATOLICA DE COLOMBIA-BOGOTÁ D.C.,0.0003266300375774813
PEOPLE_HOUSE_Four,0.00031738567039289403
UNIVERSITY_UNIVERSIDAD ICESI-CALI,0.0003134571243855802
SISBEN_0,0.0003132221412041572
UNIVERSITY_UNIVERSIDAD AUTONOMA DE MANIZALES-MANIZALES,0.0003095951010209383
OCC_FATHER_Executive,0.0003042229394427418
SCHOOL_NAME_INEM JOSE CELESTINO MUTIS,0.00028395522431874214
UNIVERSITY_UNIVERSIDAD LIBRE-CALI,0.000283337546536175
UNIVERSITY_UNIVERSIDAD SANTO TOMAS-TUNJA,0.00027911426362622996
UNIVERSITY_UNIVERSIDAD DE SANTANDER - UDES-BUCARAMANGA,0.00027150787656640864
SCHOOL_NAME_COL. ANGLOHISPANO,0.0002708529116388076
UNIVERSITY_UNIVERSIDAD LIBRE-BARRANQUILLA,0.0002633213919414533
UNIVERSITY_UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-SOGAMOSO,0.00025461536989489496
UNIVERSITY_UNIVERSIDAD DE BOYACA - UNIBOYACA-TUNJA,0.00025456929321054103
"UNIVERSITY_UNIVERSIDAD DISTRITAL""FRANCISCO JOSE DE CALDAS""-BOGOTÁ D.C.",0.00025100643048826425
"UNIVERSITY_CORPORACION UNIVERSIDAD DE LA COSTA, CUC-BARRANQUILLA",0.00024755279260935413
UNIVERSITY_UNIVERSIDAD DE LA SABANA-CHIA,0.00024344802742573907
COD_S11_SB11201320131181,0.00024087043774542215
SCHOOL_NAME_COL. MAYOR DE NTRA SEÑORA,0.00024058986570077047
PEOPLE_HOUSE_Six,0.00023264602309169117
UNIVERSITY_ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL -BOGOTÁ D.C.,0.00023256440094171659
SCHOOL_NAME_CHON-KAY,0.00021514703072624252
Cod_SPro_EK201830062164,0.00021345087413688013
UNIVERSITY_UNIVERSIDAD TECNOLOGICA DE PEREIRA - ITP-PEREIRA,0.00021176365979969422
UNIVERSITY_UNIVERSIDAD LIBRE-BOGOTÁ D.C.,0.0002101111227467207
UNIVERSITY_INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO - UNIAJC-CALI,0.00020871576264484018
"UNIVERSITY_ESCUELA COLOMBIANA DE INGENIERIA""JULIO GARAVITO""-BOGOTÁ D.C.",0.00020692778325697025
